order_id,user_id,status,gender,created_at,shipped_at,delivered_at,returned_at,num_of_item
V3272,U99823,Shipped,M,2021-01-01,2021-01-03,,,1
V3277,U81924,Shipped,M,2021-11-17,2021-11-19,,,2
V3278,U84833,Returned,M,2021-09-17,2021-09-20,2021-09-24,2021-10-20,1
V3288,U136971,Complete,F,2020-09-17,2020-09-18,2020-09-25,,1
V3290,U95834,Returned,M,2021-09-18,2021-09-19,2021-09-28,2021-10-17,1
V3296,U99424,Processing,F,2020-12-07,,,,1
V3297,U89325,Cancelled,F,2022-11-28,,,,1
V3315,U87129,Returned,M,2022-02-12,2022-02-15,2022-02-20,2022-03-03,1
V3328,U112640,Returned,M,2022-03-24,2022-03-25,2022-04-02,2022-04-05,1
V3334,U129662,Processing,F,2023-04-05,,,,1
V3337,U82325,Returned,F,2022-12-04,2022-12-06,2022-12-14,2022-12-31,1
V3338,U148492,Complete,F,2020-05-24,2020-05-26,2020-06-02,,1
V3344,U145338,Cancelled,M,2023-05-12,,,,1
V3351,U97119,Processing,M,2021-05-24,,,,1
V3354,U143110,Returned,M,2021-02-08,2021-02-11,2021-02-15,2021-02-26,1
V3355,U146884,Shipped,M,2022-11-02,2022-11-04,,,1
V3370,U90231,Cancelled,M,2022-11-14,,,,1
V3375,U133028,Cancelled,M,2023-01-10,,,,1
V3377,U133864,Processing,M,2022-06-08,,,,1
V3385,U102419,Cancelled,F,2023-05-10,,,,1
V3387,U120217,Complete,M,2020-05-27,2020-05-29,2020-06-02,,1
V3390,U111563,Cancelled,M,2023-05-31,,,,1
V3394,U111366,Cancelled,F,2021-03-20,,,,1
V3395,U93770,Cancelled,F,2023-05-18,,,,1
V3406,U102630,Processing,F,2023-05-19,,,,1
V3412,U149804,Returned,M,2022-11-18,2022-11-21,2022-12-01,2022-12-08,1
V3414,U137124,Cancelled,M,2023-03-22,,,,1
V3415,U129498,Processing,F,2023-02-15,,,,1
V3421,U128369,Processing,F,2023-02-22,,,,1
V3442,U105812,Cancelled,F,2021-12-04,,,,1
V3443,U128891,Complete,M,2022-08-08,2022-08-11,2022-08-18,,1
V3445,U132503,Cancelled,M,2023-03-24,,,,2
V3452,U82174,Returned,M,2022-01-11,2022-01-14,2022-01-15,2022-02-01,1
V3453,U82797,Returned,F,2021-07-17,2021-07-19,2021-07-29,2021-08-10,1
V3464,U108463,Shipped,F,2022-12-09,2022-12-10,,,1
V3471,U145148,Processing,M,2023-06-24,,,,2
V3477,U112194,Returned,F,2020-11-24,2020-11-26,2020-12-06,2021-01-01,1
V3480,U104548,Complete,M,2020-08-29,2020-08-31,2020-09-04,,1
V3487,U85134,Returned,F,2022-10-16,2022-10-19,2022-10-23,2022-11-03,1
V3490,U126406,Returned,M,2023-06-15,2023-06-18,2023-06-28,2023-07-27,1
V3511,U86928,Returned,M,2022-07-10,2022-07-13,2022-07-17,2022-07-20,2
V3516,U126329,Returned,F,2023-06-09,2023-06-11,2023-06-17,2023-07-14,1
V3518,U117891,Shipped,F,2021-03-23,2021-03-24,,,1
V3529,U131047,Processing,M,2022-09-03,,,,1
V3530,U105142,Returned,M,2022-08-19,2022-08-20,2022-08-28,2022-09-20,1
V3540,U135073,Returned,M,2023-06-29,2023-06-30,2023-07-04,2023-07-15,1
V3543,U114475,Cancelled,F,2023-04-21,,,,1
V3544,U122062,Processing,F,2022-12-15,,,,1
V3551,U99357,Shipped,M,2022-12-09,2022-12-12,,,1
V3564,U92998,Processing,M,2021-02-03,,,,1
V3566,U93937,Complete,M,2023-01-04,2023-01-06,2023-01-14,,1
V3578,U109137,Processing,F,2022-11-29,,,,1
V3603,U100442,Complete,M,2021-07-06,2021-07-08,2021-07-13,,1
V3609,U138219,Cancelled,F,2020-09-25,,,,1
V3610,U110017,Returned,F,2023-01-08,2023-01-09,2023-01-18,2023-02-04,1
V3618,U124006,Processing,M,2023-03-10,,,,1
V3619,U145806,Processing,F,2023-01-03,,,,1
V3625,U92002,Processing,M,2023-04-07,,,,1
V3634,U120661,Complete,M,2021-09-23,2021-09-26,2021-10-02,,1
V3636,U88707,Processing,M,2022-02-07,,,,2
V3644,U88652,Processing,F,2023-05-29,,,,1
V3649,U103461,Cancelled,M,2020-08-01,,,,1
V3651,U101613,Returned,F,2021-06-26,2021-06-29,2021-06-30,2021-07-26,1
V3652,U122626,Complete,F,2022-12-10,2022-12-13,2022-12-20,,1
V3654,U99670,Complete,F,2021-10-08,2021-10-10,2021-10-14,,1
V3658,U110010,Complete,F,2022-09-27,2022-09-28,2022-10-06,,1
V3659,U98571,Shipped,M,2021-11-29,2021-11-30,,,1
V3661,U140981,Processing,M,2022-02-27,,,,1
V3665,U92429,Complete,M,2020-10-14,2020-10-16,2020-10-25,,1
V3669,U89387,Returned,F,2023-06-24,2023-06-25,2023-07-02,2023-07-24,1
V3671,U80999,Returned,F,2023-05-03,2023-05-05,2023-05-12,2023-05-22,1
V3682,U108051,Processing,M,2022-10-23,,,,1
V3683,U136337,Shipped,F,2022-05-27,2022-05-30,,,1
V3684,U116070,Complete,M,2023-05-26,2023-05-29,2023-06-08,,1
V3685,U117675,Returned,M,2023-05-13,2023-05-15,2023-05-25,2023-06-05,1
V3687,U149717,Shipped,F,2023-06-23,2023-06-24,,,1
V3689,U125950,Processing,F,2022-08-09,,,,2
V3691,U107139,Complete,F,2021-09-02,2021-09-03,2021-09-12,,1
V3701,U112943,Shipped,F,2022-08-19,2022-08-20,,,1
V3703,U125221,Shipped,F,2023-05-13,2023-05-15,,,1
V3717,U106518,Complete,F,2022-03-12,2022-03-14,2022-03-21,,1
V3737,U119690,Processing,M,2022-04-03,,,,1
V3738,U129631,Returned,F,2021-12-01,2021-12-04,2021-12-11,2021-12-29,1
V3747,U93981,Complete,F,2023-01-26,2023-01-28,2023-02-01,,1
V3753,U133096,Complete,F,2020-06-06,2020-06-09,2020-06-17,,1
V3762,U145705,Shipped,M,2023-04-16,2023-04-19,,,1
V3773,U140683,Processing,M,2022-10-26,,,,1
V3779,U112251,Cancelled,F,2023-04-12,,,,1
V3780,U118882,Shipped,M,2023-06-27,2023-06-30,,,1
V3805,U121236,Processing,M,2022-09-30,,,,1
V3806,U102731,Shipped,F,2021-10-27,2021-10-30,,,2
V3810,U130698,Returned,M,2020-09-02,2020-09-05,2020-09-09,2020-09-14,1
V3819,U123169,Returned,F,2023-06-24,2023-06-27,2023-07-07,2023-07-12,2
V3830,U145353,Returned,M,2022-05-20,2022-05-22,2022-06-01,2022-06-24,1
V3831,U131426,Shipped,M,2023-06-21,2023-06-23,,,1
V3835,U145772,Shipped,M,2023-04-14,2023-04-16,,,1
V3836,U149423,Processing,M,2021-10-07,,,,1
V3842,U111519,Cancelled,F,2022-10-09,,,,1
V3847,U134463,Processing,M,2023-01-26,,,,1
V3849,U102047,Returned,F,2020-04-17,2020-04-20,2020-04-28,2020-05-25,2
V3851,U86558,Processing,M,2023-06-13,,,,1
V3855,U128557,Cancelled,M,2022-01-01,,,,1
V3859,U87334,Complete,M,2022-05-16,2022-05-18,2022-05-24,,1
V3863,U98480,Processing,F,2023-03-02,,,,1
V3884,U121987,Shipped,M,2021-12-06,2021-12-08,,,1
V3890,U148912,Cancelled,M,2021-10-06,,,,1
V3894,U122354,Complete,F,2023-02-27,2023-02-28,2023-03-07,,1
V3897,U117732,Complete,F,2019-12-24,2019-12-27,2019-12-30,,1
V3900,U134502,Cancelled,M,2019-10-20,,,,1
V3904,U113145,Processing,M,2023-03-04,,,,1
V3905,U135095,Complete,M,2022-06-05,2022-06-08,2022-06-18,,1
V3909,U141187,Returned,F,2023-04-10,2023-04-13,2023-04-14,2023-05-03,1
V3911,U145259,Processing,F,2023-01-02,,,,1
V3914,U140436,Shipped,F,2022-12-11,2022-12-14,,,1
V3919,U126693,Shipped,M,2019-08-11,2019-08-12,,,1
V3926,U98113,Returned,F,2020-09-22,2020-09-23,2020-09-28,2020-10-01,1
V3927,U115002,Shipped,M,2023-02-17,2023-02-20,,,1
V3929,U94477,Shipped,M,2022-08-03,2022-08-04,,,1
V3932,U112789,Returned,M,2022-04-24,2022-04-26,2022-05-04,2022-05-30,1
V3936,U143674,Complete,M,2023-02-06,2023-02-07,2023-02-14,,1
V3942,U101168,Cancelled,M,2022-01-17,,,,1
V3947,U126010,Returned,F,2023-04-28,2023-04-30,2023-05-10,2023-05-29,1
V3951,U143308,Processing,F,2023-05-05,,,,1
V3958,U91783,Processing,M,2023-02-03,,,,3
V3963,U149394,Returned,F,2023-06-18,2023-06-20,2023-06-25,2023-06-30,2
V3965,U83172,Returned,F,2023-01-09,2023-01-10,2023-01-18,2023-01-31,1
V3967,U96123,Shipped,M,2023-04-23,2023-04-24,,,1
V3969,U122878,Cancelled,F,2021-04-21,,,,2
V3970,U114437,Cancelled,F,2023-03-07,,,,1
V3977,U86957,Processing,F,2023-06-19,,,,1
V3980,U123061,Returned,F,2022-03-03,2022-03-06,2022-03-15,2022-04-12,1
V3994,U115919,Processing,M,2020-10-26,,,,1
V3997,U149898,Complete,F,2022-12-07,2022-12-10,2022-12-18,,1
V4018,U124508,Processing,F,2022-12-29,,,,1
V4023,U122127,Returned,M,2023-06-28,2023-06-29,2023-07-07,2023-07-19,1
V4027,U90850,Complete,F,2022-09-09,2022-09-11,2022-09-16,,1
V4030,U127924,Complete,M,2021-12-09,2021-12-11,2021-12-13,,1
V4033,U97583,Processing,M,2022-12-16,,,,1
V4036,U121278,Processing,F,2021-07-16,,,,1
V4040,U120753,Cancelled,F,2023-06-12,,,,1
V4043,U128114,Processing,F,2022-01-07,,,,1
V4048,U85995,Cancelled,F,2023-04-10,,,,1
V4058,U114309,Returned,M,2022-11-29,2022-11-30,2022-12-05,2022-12-26,1
V4060,U115441,Shipped,M,2022-04-02,2022-04-03,,,2
V4064,U144897,Returned,F,2023-03-21,2023-03-23,2023-03-28,2023-04-26,1
V4069,U114632,Cancelled,F,2023-03-28,,,,1
V4073,U146874,Cancelled,F,2021-07-02,,,,1
V4085,U123168,Returned,M,2023-04-05,2023-04-07,2023-04-12,2023-04-15,1
V4097,U103398,Complete,M,2022-02-10,2022-02-12,2022-02-20,,1
V4099,U110705,Processing,M,2022-11-22,,,,1
V4103,U96899,Cancelled,M,2022-02-02,,,,1
V4111,U108073,Processing,M,2022-03-11,,,,1
V4112,U149581,Shipped,F,2021-04-24,2021-04-26,,,1
V4116,U99399,Returned,F,2021-12-13,2021-12-14,2021-12-17,2022-01-04,2
V4119,U109046,Cancelled,M,2022-05-28,,,,1
V4122,U134500,Shipped,F,2023-06-16,2023-06-18,,,2
V4131,U124113,Returned,F,2023-06-27,2023-06-28,2023-07-02,2023-08-01,1
V4132,U108361,Processing,F,2023-01-14,,,,1
V4144,U90141,Shipped,F,2022-04-01,2022-04-03,,,1
V4162,U112850,Cancelled,M,2023-02-07,,,,1
V4165,U80231,Returned,M,2021-09-02,2021-09-04,2021-09-07,2021-09-30,1
V4168,U87240,Processing,F,2020-01-28,,,,1
V4170,U87420,Cancelled,M,2023-06-24,,,,1
V4178,U127747,Processing,F,2022-12-21,,,,2
V4186,U129286,Complete,M,2023-03-27,2023-03-28,2023-03-31,,1
V4188,U97300,Returned,M,2023-04-06,2023-04-07,2023-04-10,2023-05-10,1
V4192,U136917,Cancelled,F,2021-11-09,,,,1
V4226,U147351,Cancelled,F,2020-01-02,,,,1
V4239,U146410,Shipped,M,2022-11-21,2022-11-24,,,1
V4245,U81110,Processing,M,2022-03-30,,,,1
V4263,U119926,Complete,F,2020-07-30,2020-08-02,2020-08-03,,1
V4276,U145493,Cancelled,F,2022-12-20,,,,1
V4279,U127093,Cancelled,F,2022-01-15,,,,1
V4284,U146862,Shipped,F,2022-07-03,2022-07-06,,,1
V4292,U85873,Complete,F,2023-03-26,2023-03-29,2023-03-31,,3
V4293,U136213,Shipped,F,2023-03-16,2023-03-19,,,1
V4295,U108911,Complete,M,2023-05-19,2023-05-21,2023-05-30,,1
V4296,U131790,Cancelled,M,2022-11-22,,,,1
V4298,U115405,Returned,F,2023-01-10,2023-01-11,2023-01-19,2023-02-13,1
V4305,U105037,Complete,M,2020-11-15,2020-11-18,2020-11-28,,1
V4315,U83185,Cancelled,M,2023-01-10,,,,1
V4319,U85105,Cancelled,M,2022-10-25,,,,1
V4321,U99493,Shipped,M,2023-03-17,2023-03-18,,,1
V4333,U121180,Complete,M,2020-11-11,2020-11-14,2020-11-24,,1
V4334,U84897,Processing,M,2019-10-01,,,,2
V4336,U118657,Cancelled,F,2023-06-26,,,,1
V4339,U129717,Cancelled,M,2023-04-14,,,,1
V4346,U84645,Returned,M,2020-11-14,2020-11-16,2020-11-24,2020-11-27,1
V4362,U140940,Complete,M,2023-05-21,2023-05-24,2023-05-27,,1
V4376,U136044,Shipped,M,2022-05-09,2022-05-12,,,1
V4383,U112373,Processing,F,2020-01-04,,,,1
V4400,U80002,Shipped,M,2023-04-27,2023-04-30,,,1
V4407,U118421,Complete,F,2021-12-22,2021-12-25,2022-01-03,,2
V4410,U113311,Shipped,M,2021-09-13,2021-09-15,,,1
V4417,U92619,Shipped,F,2022-11-26,2022-11-29,,,1
V4421,U119116,Cancelled,M,2022-06-10,,,,1
V4423,U119285,Complete,M,2023-03-18,2023-03-19,2023-03-26,,2
V4425,U99036,Processing,F,2022-10-13,,,,1
V4426,U95290,Cancelled,M,2019-06-06,,,,1
V4433,U93182,Processing,M,2023-02-28,,,,1
V4445,U120966,Shipped,F,2022-08-10,2022-08-11,,,1
V4460,U90717,Complete,M,2023-04-06,2023-04-09,2023-04-16,,1
V4463,U136085,Complete,M,2022-12-18,2022-12-19,2022-12-25,,1
V4464,U121993,Returned,M,2020-09-11,2020-09-14,2020-09-22,2020-09-30,1
V4470,U120632,Shipped,F,2023-04-20,2023-04-22,,,1
V4472,U141422,Returned,M,2020-05-03,2020-05-05,2020-05-14,2020-05-17,1
V4474,U128554,Processing,F,2022-12-18,,,,1
V4481,U100154,Processing,M,2023-06-26,,,,1
V4484,U146011,Complete,F,2022-01-26,2022-01-29,2022-01-30,,1
V4485,U146623,Complete,F,2023-06-28,2023-07-01,2023-07-05,,1
V4507,U144534,Complete,F,2022-09-23,2022-09-25,2022-09-30,,1
V4513,U128795,Cancelled,F,2022-07-26,,,,1
V4517,U144163,Cancelled,M,2023-05-29,,,,1
V4519,U99136,Shipped,F,2022-07-27,2022-07-29,,,1
V4534,U102362,Processing,F,2022-10-14,,,,2
V4536,U104396,Returned,F,2023-06-30,2023-07-03,2023-07-10,2023-07-23,1
V4543,U118374,Complete,F,2022-02-06,2022-02-07,2022-02-15,,1
V4547,U131324,Cancelled,M,2021-07-17,,,,1
V4554,U92108,Cancelled,F,2023-06-10,,,,1
V4559,U117917,Complete,F,2023-06-28,2023-06-30,2023-07-01,,2
V4563,U132536,Returned,F,2020-03-16,2020-03-18,2020-03-21,2020-04-05,1
V4569,U133727,Complete,M,2023-05-24,2023-05-27,2023-05-28,,1
V4581,U149832,Complete,M,2022-09-12,2022-09-13,2022-09-21,,1
V4590,U103425,Returned,M,2020-08-23,2020-08-25,2020-09-03,2020-09-24,1
V4607,U90498,Processing,F,2019-05-09,,,,1
V4619,U141217,Cancelled,M,2022-12-15,,,,1
V4626,U121763,Cancelled,M,2021-09-18,,,,1
V4629,U102816,Cancelled,F,2022-10-07,,,,1
V4638,U96705,Complete,M,2023-05-31,2023-06-02,2023-06-04,,1
V4647,U145313,Returned,F,2023-05-26,2023-05-29,2023-06-07,2023-06-16,1
V4649,U84853,Cancelled,F,2023-04-17,,,,1
V4653,U120539,Complete,M,2022-02-07,2022-02-09,2022-02-14,,1
V4672,U110856,Processing,M,2022-07-15,,,,1
V4690,U147928,Complete,M,2023-06-02,2023-06-05,2023-06-10,,1
V4699,U147512,Shipped,F,2019-08-22,2019-08-23,,,1
V4701,U149906,Cancelled,M,2022-11-28,,,,1
V4723,U112115,Complete,F,2023-06-01,2023-06-02,2023-06-06,,1
V4725,U122277,Processing,F,2023-03-31,,,,2
V4727,U91870,Returned,M,2022-10-06,2022-10-08,2022-10-09,2022-10-30,2
V4746,U111266,Complete,F,2022-05-31,2022-06-01,2022-06-03,,1
V4749,U124041,Shipped,M,2023-06-10,2023-06-11,,,1
V4752,U108818,Cancelled,M,2023-06-24,,,,1
V4767,U133077,Complete,M,2022-01-10,2022-01-11,2022-01-18,,1
V4770,U108566,Processing,M,2023-05-01,,,,1
V4779,U80790,Complete,M,2023-05-07,2023-05-08,2023-05-15,,1
V4781,U148731,Complete,F,2022-10-03,2022-10-06,2022-10-07,,1
V4784,U120304,Processing,F,2023-06-30,,,,1
V4787,U81573,Processing,F,2023-01-21,,,,1
V4788,U89422,Complete,F,2022-09-01,2022-09-03,2022-09-05,,1
V4789,U128213,Cancelled,F,2023-03-06,,,,1
V4796,U139442,Processing,M,2022-11-24,,,,1
V4797,U105836,Cancelled,F,2020-11-14,,,,1
V4801,U135029,Processing,M,2023-04-03,,,,1
V4814,U105082,Shipped,M,2023-05-09,2023-05-12,,,1
V4815,U86817,Complete,M,2021-04-11,2021-04-14,2021-04-17,,1
V4818,U82432,Processing,F,2021-04-10,,,,1
V4822,U128611,Complete,M,2023-06-26,2023-06-27,2023-06-28,,1
V4823,U101076,Processing,F,2021-07-02,,,,1
V4824,U100726,Processing,F,2023-02-22,,,,2
V4832,U148232,Complete,F,2022-06-10,2022-06-13,2022-06-18,,1
V4834,U123206,Shipped,M,2022-06-22,2022-06-25,,,1
V4841,U97518,Cancelled,M,2023-01-02,,,,1
V4851,U92659,Processing,M,2023-06-27,,,,1
V4859,U122580,Shipped,M,2021-04-13,2021-04-14,,,2
V4867,U94570,Returned,F,2022-12-27,2022-12-28,2022-12-29,2023-01-09,1
V4868,U106401,Returned,F,2023-02-25,2023-02-26,2023-03-02,2023-03-25,1
V4873,U105055,Processing,M,2023-01-08,,,,1
V4884,U119227,Processing,F,2023-05-03,,,,1
V4889,U113929,Complete,F,2023-03-30,2023-04-02,2023-04-07,,1
V4910,U120916,Returned,F,2022-01-23,2022-01-24,2022-01-26,2022-02-24,1
V4911,U116266,Processing,F,2022-02-17,,,,1
V4923,U91414,Complete,F,2022-12-14,2022-12-15,2022-12-18,,1
V4926,U148045,Cancelled,M,2023-01-09,,,,1
V4928,U136521,Processing,F,2023-06-28,,,,1
V4935,U123382,Cancelled,F,2019-11-01,,,,1
V4943,U122199,Processing,M,2021-09-11,,,,1
V4952,U112672,Complete,F,2023-05-16,2023-05-19,2023-05-29,,1
V4953,U127873,Complete,F,2023-06-17,2023-06-20,2023-06-30,,1
V4957,U130300,Processing,M,2023-02-06,,,,1
V4973,U141227,Shipped,M,2022-11-16,2022-11-18,,,1
V4978,U137862,Processing,M,2023-01-16,,,,1
V4979,U120989,Processing,M,2022-12-06,,,,1
V4980,U134607,Complete,M,2022-12-12,2022-12-14,2022-12-16,,1
V4982,U81458,Cancelled,F,2021-08-24,,,,1
V4984,U96991,Complete,F,2022-10-05,2022-10-06,2022-10-13,,1
V4987,U80683,Processing,F,2020-02-29,,,,1
V4994,U121138,Returned,F,2021-07-18,2021-07-20,2021-07-21,2021-08-15,1
V4998,U132290,Shipped,M,2022-03-16,2022-03-19,,,1
V5014,U118537,Processing,M,2020-06-28,,,,1
V5017,U104687,Returned,F,2023-02-05,2023-02-07,2023-02-10,2023-03-04,1
V5018,U104425,Returned,M,2023-06-16,2023-06-17,2023-06-21,2023-06-29,1
V5020,U140988,Returned,F,2022-12-19,2022-12-22,2022-12-30,2023-01-02,1
V5025,U119374,Returned,F,2021-07-10,2021-07-13,2021-07-18,2021-08-09,1
V5028,U130014,Complete,M,2023-03-23,2023-03-25,2023-04-03,,1
V5036,U147675,Shipped,M,2021-03-18,2021-03-20,,,1
V5038,U148734,Complete,F,2022-09-01,2022-09-02,2022-09-11,,1
V5054,U143334,Complete,M,2022-06-01,2022-06-02,2022-06-11,,1
V5062,U96070,Shipped,M,2023-03-20,2023-03-22,,,1
V5065,U97446,Cancelled,F,2021-04-05,,,,1
V5069,U99719,Complete,F,2022-03-20,2022-03-22,2022-03-26,,1
V5082,U121724,Returned,M,2021-05-13,2021-05-16,2021-05-20,2021-06-05,1
V5089,U114587,Complete,F,2023-05-06,2023-05-08,2023-05-13,,1
V5092,U127421,Complete,F,2022-04-26,2022-04-28,2022-05-01,,1
V5095,U95851,Returned,M,2023-01-21,2023-01-23,2023-02-01,2023-02-16,1
V5108,U140273,Processing,F,2022-10-05,,,,2
V5121,U87743,Complete,F,2020-06-28,2020-06-29,2020-07-03,,1
V5125,U104802,Processing,M,2022-09-11,,,,1
V5127,U96942,Shipped,M,2020-12-03,2020-12-06,,,1
V5132,U100251,Shipped,F,2021-02-11,2021-02-14,,,1
V5135,U107278,Processing,M,2020-03-01,,,,1
V5138,U92955,Returned,M,2023-03-06,2023-03-09,2023-03-12,2023-03-19,1
V5144,U104274,Shipped,F,2020-08-22,2020-08-25,,,1
V5153,U140837,Shipped,M,2023-02-05,2023-02-06,,,1
V5161,U110230,Processing,F,2023-03-19,,,,1
V5162,U96210,Cancelled,F,2023-06-13,,,,1
V5174,U82219,Returned,M,2022-07-10,2022-07-11,2022-07-15,2022-07-29,2
V5182,U105426,Complete,F,2022-07-07,2022-07-08,2022-07-10,,1
V5185,U93115,Processing,M,2022-10-07,,,,2
V5190,U84969,Complete,M,2020-08-14,2020-08-17,2020-08-26,,1
V5191,U96172,Returned,M,2023-06-10,2023-06-11,2023-06-12,2023-07-07,1
V5194,U139909,Returned,M,2022-06-23,2022-06-26,2022-07-01,2022-07-05,1
V5196,U111050,Complete,M,2020-03-20,2020-03-22,2020-03-28,,1
V5197,U139643,Complete,M,2019-12-06,2019-12-07,2019-12-14,,1
V5203,U99541,Complete,M,2023-03-08,2023-03-09,2023-03-10,,1
V5211,U121764,Cancelled,M,2023-03-07,,,,1
V5217,U140305,Processing,M,2021-12-22,,,,1
V5222,U102415,Processing,M,2019-10-24,,,,1
V5224,U126608,Cancelled,M,2023-05-22,,,,1
V5231,U149379,Processing,F,2023-05-14,,,,1
V5260,U104057,Shipped,F,2020-12-11,2020-12-13,,,2
V5261,U112173,Shipped,F,2021-04-16,2021-04-19,,,1
V5263,U90127,Processing,F,2022-11-04,,,,1
V5279,U125192,Shipped,F,2021-05-22,2021-05-23,,,1
V5282,U83783,Complete,M,2023-01-29,2023-01-31,2023-02-01,,1
V5294,U129531,Returned,M,2019-07-29,2019-08-01,2019-08-08,2019-08-16,1
V5296,U93433,Processing,M,2022-08-23,,,,1
V5297,U132432,Processing,M,2022-04-25,,,,2
V5310,U137351,Returned,M,2023-02-05,2023-02-06,2023-02-11,2023-03-02,1
V5315,U102156,Shipped,F,2022-07-03,2022-07-04,,,1
V5319,U114966,Cancelled,F,2022-06-06,,,,1
V5321,U129884,Cancelled,M,2023-03-24,,,,1
V5323,U107042,Returned,F,2023-05-31,2023-06-01,2023-06-10,2023-06-22,2
V5325,U114405,Complete,F,2021-11-29,2021-12-01,2021-12-08,,1
V5330,U104254,Processing,M,2019-10-01,,,,1
V5338,U126396,Complete,M,2021-04-30,2021-05-01,2021-05-10,,1
V5343,U84578,Returned,M,2023-02-02,2023-02-05,2023-02-11,2023-03-03,1
V5349,U97170,Returned,M,2023-06-24,2023-06-25,2023-07-01,2023-07-21,1
V5352,U89721,Shipped,F,2023-05-08,2023-05-09,,,1
V5358,U140668,Processing,F,2023-06-04,,,,1
V5368,U81336,Complete,M,2021-12-17,2021-12-19,2021-12-26,,1
V5378,U97425,Cancelled,M,2022-12-17,,,,1
V5386,U105831,Cancelled,M,2021-01-06,,,,2
V5387,U94554,Cancelled,F,2023-06-26,,,,2
V5390,U101383,Complete,M,2023-04-24,2023-04-25,2023-04-30,,1
V5394,U114693,Returned,F,2022-03-03,2022-03-05,2022-03-10,2022-03-24,1
V5400,U99765,Complete,F,2023-04-12,2023-04-14,2023-04-18,,1
V5406,U143540,Returned,M,2021-06-14,2021-06-15,2021-06-19,2021-07-15,1
V5412,U117552,Processing,M,2023-05-05,,,,1
V5413,U116321,Returned,F,2022-03-13,2022-03-14,2022-03-18,2022-04-17,1
V5415,U143121,Returned,F,2021-12-08,2021-12-09,2021-12-14,2022-01-05,2
V5416,U91342,Cancelled,M,2022-09-06,,,,1
V5417,U107852,Returned,F,2020-03-02,2020-03-05,2020-03-14,2020-03-23,1
V5423,U127415,Returned,M,2023-06-12,2023-06-15,2023-06-19,2023-07-03,1
V5430,U121439,Returned,F,2023-03-27,2023-03-28,2023-04-03,2023-04-28,1
V5432,U106733,Cancelled,F,2022-05-02,,,,1
V5437,U146667,Cancelled,M,2023-05-15,,,,1
V5440,U85711,Cancelled,F,2020-09-15,,,,1
V5441,U129800,Complete,F,2022-11-19,2022-11-21,2022-11-26,,1
V5446,U113984,Returned,M,2023-03-08,2023-03-11,2023-03-18,2023-04-01,1
V5454,U98203,Shipped,M,2023-01-19,2023-01-22,,,2
V5456,U94525,Processing,M,2021-05-26,,,,1
V5462,U103985,Shipped,M,2023-06-29,2023-07-02,,,1
V5465,U142873,Returned,F,2022-03-13,2022-03-16,2022-03-17,2022-03-26,1
V5470,U141235,Returned,F,2023-03-17,2023-03-19,2023-03-20,2023-04-12,2
V5474,U92590,Shipped,F,2020-05-26,2020-05-29,,,1
V5483,U87621,Cancelled,M,2023-03-04,,,,1
V5487,U120131,Complete,F,2023-06-22,2023-06-23,2023-06-29,,1
V5491,U111338,Returned,M,2023-06-19,2023-06-22,2023-06-29,2023-07-12,1
V5492,U100384,Returned,M,2023-06-05,2023-06-08,2023-06-15,2023-07-07,1
V5497,U110266,Cancelled,M,2023-04-04,,,,2
V5498,U147606,Cancelled,F,2022-07-12,,,,1
V5505,U80362,Shipped,M,2021-08-19,2021-08-21,,,1
V5510,U94671,Returned,M,2023-06-27,2023-06-30,2023-07-09,2023-07-12,1
V5511,U104607,Processing,M,2023-01-29,,,,1
V5523,U101653,Complete,M,2021-11-21,2021-11-22,2021-12-01,,2
V5528,U130331,Returned,F,2020-03-13,2020-03-14,2020-03-19,2020-04-01,1
V5544,U148240,Cancelled,F,2022-02-17,,,,1
V5546,U117507,Processing,F,2022-02-11,,,,1
V5547,U107286,Shipped,M,2022-02-16,2022-02-18,,,1
V5563,U138155,Cancelled,M,2023-05-27,,,,1
V5572,U139622,Complete,F,2021-08-22,2021-08-24,2021-09-01,,1
V5577,U109511,Cancelled,M,2023-05-03,,,,1
V5579,U84855,Shipped,F,2023-03-06,2023-03-09,,,1
V5582,U103803,Complete,F,2022-01-13,2022-01-15,2022-01-25,,1
V5584,U98119,Processing,F,2022-01-17,,,,1
V5588,U126565,Cancelled,M,2022-03-11,,,,1
V5589,U146466,Complete,M,2021-09-25,2021-09-28,2021-10-02,,3
V5590,U91844,Complete,M,2022-04-06,2022-04-08,2022-04-10,,1
V5601,U111723,Returned,F,2023-05-18,2023-05-20,2023-05-30,2023-06-08,1
V5607,U139007,Cancelled,M,2023-06-22,,,,1
V5611,U80436,Cancelled,F,2022-02-14,,,,1
V5646,U109795,Shipped,M,2019-11-06,2019-11-08,,,1
V5648,U100294,Complete,M,2023-05-30,2023-06-02,2023-06-07,,1
V5662,U111008,Returned,F,2022-07-06,2022-07-08,2022-07-13,2022-08-04,1
V5664,U142526,Returned,M,2022-01-14,2022-01-17,2022-01-21,2022-02-18,1
V5666,U94425,Cancelled,M,2022-10-09,,,,1
V5674,U144056,Processing,M,2023-02-14,,,,1
V5675,U85473,Processing,M,2020-12-27,,,,1
V5685,U106528,Complete,F,2022-03-20,2022-03-22,2022-03-27,,1
V5709,U142521,Processing,M,2021-11-13,,,,1
V5713,U91320,Processing,M,2023-02-12,,,,1
V5716,U127095,Complete,M,2022-04-09,2022-04-10,2022-04-18,,1
